tweets,quote_status,language,favorite_count,retweet_count,time,id,rating,processed_text,cleaned_tweets,neg,neu,pos
RT @reinhartbrina: it's been four years since we first saw betty and jughead's relationship blossom and turn into a beautiful bond that not…,False,en,0,18,2021-03-02 23:42:30,1366896727723110402,"{'neg': 0.0, 'neu': 0.843, 'pos': 0.157, 'compound': 0.5994}","['four', 'years', 'since', 'first', 'saw', 'betty', 'jughead', 'relationship', 'blossom', 'turn', 'beautiful', 'bond']",rt : it's been four years since we first saw betty and jughead's relationship blossom and turn into a beautiful bond that not…,0.05,0.00,0.95
"RT @ForsythesCooper: Also...
What?   *chuckles*   What? https://t.co/nVfQYR8QhQ",False,en,0,37,2021-03-02 23:42:20,1366896685683646464,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}","['also', 'chuckles']","rt : also...
what?   *chuckles*   what? ",0.00,0.20,0.80
"RT @fcrsythe: four years ago today, bughead had their first kiss... and the rest is history ❤️ https://t.co/Pkl4ennLe8",False,en,0,37,2021-03-02 23:42:18,1366896676628172806,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}","['four', 'years', 'ago', 'today', 'bughead', 'first', 'kiss', 'rest', 'history']","rt : four years ago today, bughead had their first kiss... and the rest is history :red heart: ",0.00,0.07,0.93
"RT @bugheadIines: hey. we’re all crazy. we’re not our parents, betty. we’re not our families. also- 
#riverdale https://t.co/fb11udntwc",False,en,0,48,2021-03-02 23:42:13,1366896656906473473,"{'neg': 0.124, 'neu': 0.876, 'pos': 0.0, 'compound': -0.34}","['hey', 'crazy', 'parents', 'betty', 'families', 'also', 'riverdale']","rt : hey. we’re all crazy. we’re not our parents, betty. we’re not our families. also- 
riverdale ",0.00,0.00,1.00
"RT @lovesicksprouse: if we get little jughead secretly crushing on betty, i'll collapse /pos https://t.co/KtjABHu68v",False,en,0,4,2021-03-02 23:41:59,1366896598723141634,"{'neg': 0.295, 'neu': 0.705, 'pos': 0.0, 'compound': -0.6637}","['get', 'little', 'jughead', 'secretly', 'crushing', 'betty', 'collapse', 'pos']","rt : if we get little jughead secretly crushing on betty, i'll collapse /pos ",0.00,0.00,1.00
RT @wildestlili: when the writers made them endgame before we even saw them get together on screen❤️ #bughead https://t.co/aGEhqjHF6Z,False,en,0,30,2021-03-02 23:41:53,1366896572118818820,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}","['writers', 'made', 'endgame', 'even', 'saw', 'get', 'together', 'screen', 'bughead']",rt : when the writers made them endgame before we even saw them get together on screen:red heart: bughead ,0.06,0.00,0.94
RT @lilisjacey: it’s been four years since bughead’s first kiss and four seasons later jughead wrote a novel about his story with betty 🥺 h…,False,en,0,26,2021-03-02 23:41:52,1366896568444407812,"{'neg': 0.0, 'neu': 0.805, 'pos': 0.195, 'compound': 0.6249}","['four', 'years', 'since', 'bughead', 'first', 'kiss', 'four', 'seasons', 'later', 'jughead', 'wrote', 'novel', 'story', 'betty', 'h']",rt : it’s been four years since bughead’s first kiss and four seasons later jughead wrote a novel about his story with betty :pleading face: h…,0.00,0.00,1.00
RT @juqheadjonez: he was so nervous to kiss her https://t.co/eT3C9KbKhG,False,en,0,35,2021-03-02 23:41:37,1366896506163191809,"{'neg': 0.199, 'neu': 0.58, 'pos': 0.222, 'compound': 0.083}","['nervous', 'kiss']",rt : he was so nervous to kiss her ,0.00,0.00,1.00
RT @itsreinhartt: this parallel https://t.co/ym6RAZXU6E,False,en,0,51,2021-03-02 23:40:53,1366896322905657347,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",['parallel'],rt : this parallel ,0.00,0.00,1.00
RT @buvghead: he’s sick😭 https://t.co/Xmgz60VUF2,False,en,0,26,2021-03-02 23:40:49,1366896303460917251,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",['sick'],rt : he’s sick:loudly crying face: ,0.00,0.00,1.00
@drea_crea It didn’t exist as 99% of the arguments that fandom uses to say Bughead is endgame,False,en,2,0,2021-03-02 23:39:46,1366896040306212864,"{'neg': 0.144, 'neu': 0.856, 'pos': 0.0, 'compound': -0.4019}","['exist', '99', 'arguments', 'fandom', 'uses', 'say', 'bughead', 'endgame']", crea it didn’t exist as 99% of the arguments that fandom uses to say bughead is endgame,0.06,0.00,0.94
RT @jenniesivy: they're so pretty to me https://t.co/NMJiUJfqq3,False,en,0,22,2021-03-02 23:39:34,1366895992281305090,"{'neg': 0.0, 'neu': 0.63, 'pos': 0.37, 'compound': 0.6269}",['pretty'],rt : they're so pretty to me ,0.00,0.00,1.00
RT @reinhartbrina: can we talk about how happy they both were in their first kiss 🥺 https://t.co/Nn5pnMJG7h,False,en,0,33,2021-03-02 23:39:29,1366895971238486016,"{'neg': 0.0, 'neu': 0.683, 'pos': 0.317, 'compound': 0.7579}","['talk', 'happy', 'first', 'kiss']",rt : can we talk about how happy they both were in their first kiss :pleading face: ,0.07,0.00,0.93
RT @bugheadfilms: HE IS INSANE ? https://t.co/lQ9bO3LXGk,False,en,0,26,2021-03-02 23:39:26,1366895955576983556,"{'neg': 0.407, 'neu': 0.593, 'pos': 0.0, 'compound': -0.5319}",['insane'],rt : he is insane ? ,0.00,0.00,1.00
RT @ForsythesCooper: Weirdly being in the woods with you investigating something crazy is the least stressful most normal thing i can think…,False,en,0,7,2021-03-02 23:38:26,1366895706980581377,"{'neg': 0.182, 'neu': 0.711, 'pos': 0.107, 'compound': -0.2259}","['weirdly', 'woods', 'investigating', 'something', 'crazy', 'least', 'stressful', 'normal', 'thing', 'think']",rt : weirdly being in the woods with you investigating something crazy is the least stressful most normal thing i can think…,0.00,0.00,1.00
RT @bugheadconfess_: It will always be them https://t.co/mnTjcKdOo1,False,en,0,31,2021-03-02 23:38:23,1366895691264483329,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",['always'],rt  : it will always be them ,0.00,0.00,1.00
RT @jenniesivy: their blue and gold aesthetic is so pretty https://t.co/dgeFkEja2K,False,en,0,49,2021-03-02 23:38:18,1366895672071360515,"{'neg': 0.0, 'neu': 0.708, 'pos': 0.292, 'compound': 0.6269}","['blue', 'gold', 'aesthetic', 'pretty']",rt : their blue and gold aesthetic is so pretty ,0.00,0.00,1.00
RT @uncoIesprouse: Cole Sprouse is beautiful,False,en,0,38,2021-03-02 23:37:38,1366895504315977730,"{'neg': 0.0, 'neu': 0.562, 'pos': 0.438, 'compound': 0.5994}","['cole', 'sprouse', 'beautiful']",rt : cole sprouse is beautiful,0.20,0.00,0.80
"RT @juqheadjonez: jughead came out of his comfort zone and took one step in overcoming his fear of rejection by kissing betty, and thats sa…",False,en,0,18,2021-03-02 23:37:16,1366895413643542529,"{'neg': 0.198, 'neu': 0.619, 'pos': 0.183, 'compound': -0.128}","['jughead', 'came', 'comfort', 'zone', 'took', 'one', 'step', 'overcoming', 'fear', 'rejection', 'kissing', 'betty', 'thats', 'sa']","rt : jughead came out of his comfort zone and took one step in overcoming his fear of rejection by kissing betty, and thats sa…",0.00,0.00,1.00
RT @fcrsythe: jughead pushed aside his fear of being hurt and rejected because his feelings for betty were way to strong to ignore. let tha…,False,en,0,25,2021-03-02 23:37:05,1366895364037484547,"{'neg': 0.347, 'neu': 0.56, 'pos': 0.092, 'compound': -0.8442}","['jughead', 'pushed', 'aside', 'fear', 'hurt', 'rejected', 'feelings', 'betty', 'way', 'strong', 'ignore', 'let', 'tha']",rt : jughead pushed aside his fear of being hurt and rejected because his feelings for betty were way to strong to ignore. let tha…,0.00,0.00,1.00
"RT @jcghaed: Cole sprouse could be straight up making out with someone and y'all will still do 
""they could be just friends""",False,en,0,20,2021-03-02 23:36:57,1366895332202745858,"{'neg': 0.0, 'neu': 0.8, 'pos': 0.2, 'compound': 0.6124}","['cole', 'sprouse', 'could', 'straight', 'making', 'someone', 'still', 'could', 'friends']","rt : cole sprouse could be straight up making out with someone and y'all will still do 
""they could be just friends""",0.00,0.00,1.00
@bcttslodge I can smell there 🐂💩 through my phone 🤣🤣🤣   they really are that threaten by bughead and varchie they lie like this,False,en,1,0,2021-03-02 23:35:21,1366894930698854400,"{'neg': 0.113, 'neu': 0.789, 'pos': 0.099, 'compound': -0.0935}","['smell', 'phone', 'really', 'threaten', 'bughead', 'varchie', 'lie', 'like']", i can smell there :ox::pile of poo: through my phone :rolling on the floor laughing::rolling on the floor laughing::rolling on the floor laughing:   they really are that threaten by bughead and varchie they lie like this,0.03,0.00,0.97
@bugheadblossom @BugheadGif @lilireinhart @RiverdaleWriter @TessaLWilliams it’s not bughead day it’s choni month choni day,False,en,0,0,2021-03-02 23:34:04,1366894605334163456,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}","['bughead', 'day', 'choni', 'month', 'choni', 'day']",     it’s not bughead day it’s choni month choni day,0.00,0.00,1.00
@BamSmackPow @vickynews Happy Bughead day https://t.co/HkMcqtjkDo,False,en,2,0,2021-03-02 23:31:20,1366893919028543494,"{'neg': 0.0, 'neu': 0.575, 'pos': 0.425, 'compound': 0.5719}","['happy', 'bughead', 'day']",  happy bughead day ,0.33,0.00,0.67
@BamSmackPow Love love Bughead Happy Bughead Day!!!! https://t.co/KLlkUcbPYw,False,en,1,0,2021-03-02 23:30:26,1366893692209033217,"{'neg': 0.0, 'neu': 0.274, 'pos': 0.726, 'compound': 0.9357}","['love', 'love', 'bughead', 'happy', 'bughead', 'day']", love love bughead happy bughead day!!!! ,0.50,0.00,0.50
@slowburnsftw Bughead day 😒,False,en,0,0,2021-03-02 23:29:42,1366893509454757892,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}","['bughead', 'day']", bughead day :unamused face:,0.00,0.00,1.00
SO TRUE BAM SMACK POW BEST BUGHEAD ACCOUNT https://t.co/AqeP3yG5tD,True,en,2,0,2021-03-02 23:28:25,1366893182735310855,"{'neg': 0.0, 'neu': 0.424, 'pos': 0.576, 'compound': 0.8883}","['true', 'bam', 'smack', 'pow', 'best', 'bughead', 'account']",so true bam smack pow best bughead account ,0.00,0.00,1.00
@pursuit23 @lemon_buzz @DailyMailCeleb Open I'm quick please,False,en,0,0,2021-03-02 23:28:16,1366893148232962052,"{'neg': 0.0, 'neu': 0.723, 'pos': 0.277, 'compound': 0.3182}","['open', 'quick', 'please']",  buzz  open i'm quick please,0.00,0.00,1.00
"RT @ChrisBedell: People can ship whoever they want. But a lot of #Riverdale fans actually prefer #Barchie, and are tired of Bughead and Var…",False,en,0,9,2021-03-02 23:27:56,1366893064481091584,"{'neg': 0.115, 'neu': 0.833, 'pos': 0.052, 'compound': -0.3818}","['people', 'ship', 'whoever', 'want', 'lot', 'riverdale', 'fans', 'actually', 'prefer', 'barchie', 'tired', 'bughead', 'var']","rt : people can ship whoever they want. but a lot of riverdale fans actually prefer barchie, and are tired of bughead and var…",0.00,0.00,1.00
"RT @Bughead_Support: Happy Bughead day, everyone! ❤️https://t.co/DbYqdmdmdj",True,en,0,29,2021-03-02 23:24:17,1366892145697677312,"{'neg': 0.0, 'neu': 0.6, 'pos': 0.4, 'compound': 0.6114}","['happy', 'bughead', 'day', 'everyone']","rt  support: happy bughead day, everyone! :red heart:",0.20,0.00,0.80
Why are all bugheads saying today is bughead day? It’s not a national holiday for ur boring stale ship.,False,en,0,0,2021-03-02 23:23:17,1366891894148460544,"{'neg': 0.222, 'neu': 0.778, 'pos': 0.0, 'compound': -0.5511}","['bugheads', 'saying', 'today', 'bughead', 'day', 'national', 'holiday', 'ur', 'boring', 'stale', 'ship']",why are all bugheads saying today is bughead day? it’s not a national holiday for ur boring stale ship.,0.00,0.05,0.95
"On this day we celebrate one of Riverdale’s endgame couples. 🥰

Happy Bughead Day! 😘 https://t.co/WG2Ym8X4Ey",False,en,71,14,2021-03-02 23:21:39,1366891480531542024,"{'neg': 0.0, 'neu': 0.609, 'pos': 0.391, 'compound': 0.8268}","['day', 'celebrate', 'one', 'riverdale', 'endgame', 'couples', 'happy', 'bughead', 'day']","on this day we celebrate one of riverdale’s endgame couples. :smiling face with hearts:

happy bughead day! :face blowing a kiss: ",0.12,0.00,0.88
@slowburnsftw Lol not on National Bughead Day 🤣,False,en,4,0,2021-03-02 23:19:08,1366890847808159744,"{'neg': 0.0, 'neu': 0.682, 'pos': 0.318, 'compound': 0.4215}","['lol', 'national', 'bughead', 'day']", lol not on national bughead day :rolling on the floor laughing:,0.00,0.00,1.00
@SehrFrischeEule @chon1_bughead @lemon_buzz @pursuit23 @DailyMailCeleb Yes is gay,False,en,1,0,2021-03-02 23:14:46,1366889747587694592,"{'neg': 0.0, 'neu': 0.722, 'pos': 0.278, 'compound': 0.4019}","['yes', 'gay']",  bughead  buzz   yes is gay,0.00,0.00,1.00
@chon1_bughead @Fatouma75242707 @lemon_buzz @pursuit23 @DailyMailCeleb I think Michael is gay he has a post with celebs and their gay best friends and he is there too with Lily Rose,False,en,1,0,2021-03-02 23:13:39,1366889469320790018,"{'neg': 0.0, 'neu': 0.774, 'pos': 0.226, 'compound': 0.8074}","['think', 'michael', 'gay', 'post', 'celebs', 'gay', 'best', 'friends', 'lily', 'rose']", bughead   buzz   i think michael is gay he has a post with celebs and their gay best friends and he is there too with lily rose,0.00,0.00,1.00
@chon1_bughead @lemon_buzz @pursuit23 @DailyMailCeleb ah but he is gay and a friend of the whole cast,False,en,0,0,2021-03-02 23:13:36,1366889455399878659,"{'neg': 0.0, 'neu': 0.765, 'pos': 0.235, 'compound': 0.6486}","['ah', 'gay', 'friend', 'whole', 'cast']", bughead  buzz   ah but he is gay and a friend of the whole cast,0.00,0.00,1.00
RT @reinhartfan_x: happy #bughead day anniversary Everyone. I can’t believe time really flies! My favorite couple forever 🥺💗 https://t.co/c…,False,en,0,2,2021-03-02 23:12:30,1366889179871911938,"{'neg': 0.0, 'neu': 0.688, 'pos': 0.312, 'compound': 0.805}","['happy', 'bughead', 'day', 'anniversary', 'everyone', 'believe', 'time', 'really', 'flies', 'favorite', 'couple', 'forever']",rt  x: happy bughead day anniversary everyone. i can’t believe time really flies! my favorite couple forever :pleading face::growing heart: ,0.12,0.00,0.88
@pursuit23 @lemon_buzz @DailyMailCeleb Yeh. I just recognised him from the airport but also never seen him before,False,en,1,0,2021-03-02 23:08:19,1366888124895346688,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}","['yeh', 'recognised', 'airport', 'also', 'never', 'seen']",  buzz  yeh. i just recognised him from the airport but also never seen him before,0.00,0.00,1.00
Bughead forever https://t.co/tRNxSaU0cP,True,en,0,0,2021-03-02 23:08:02,1366888053986512897,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}","['bughead', 'forever']",bughead forever ,0.00,0.00,1.00
@chon1_bughead @lemon_buzz @DailyMailCeleb I never see him. And it was weird when I saw at at yvr for departures. I’m assuming you mean the guy from the thanksgiving photo,False,en,2,0,2021-03-02 23:07:04,1366887812780335105,"{'neg': 0.061, 'neu': 0.939, 'pos': 0.0, 'compound': -0.1779}","['never', 'see', 'weird', 'saw', 'yvr', 'departures', 'assuming', 'mean', 'guy', 'thanksgiving', 'photo']", bughead  buzz  i never see him. and it was weird when i saw at at yvr for departures. i’m assuming you mean the guy from the thanksgiving photo,0.04,0.00,0.96
not y'all saying RAS pitched bughead for the show when he was in the background in the original promotional posters.,False,en,1,0,2021-03-02 23:06:37,1366887696514371584,"{'neg': 0.0, 'neu': 0.892, 'pos': 0.108, 'compound': 0.3182}","['saying', 'ras', 'pitched', 'bughead', 'show', 'background', 'original', 'promotional', 'posters']",not y'all saying ras pitched bughead for the show when he was in the background in the original promotional posters.,0.00,0.00,1.00
@Fatouma75242707 @lemon_buzz @pursuit23 @DailyMailCeleb I know I'm talking about this pic https://t.co/a5bCnms8hL,False,en,0,0,2021-03-02 23:06:20,1366887628625305607,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}","['know', 'talking', 'pic']",  buzz   i know i'm talking about this pic ,0.00,0.00,1.00
@chon1_bughead @lemon_buzz @pursuit23 @DailyMailCeleb It’s not Lili it’s Madelaine,False,en,0,0,2021-03-02 23:04:23,1366887138235678725,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}","['lili', 'madelaine']", bughead  buzz   it’s not lili it’s madelaine,0.00,0.00,1.00
@lemon_buzz @pursuit23 @DailyMailCeleb Weird question my dude that blonde dude next to lili looks like the same one that was at the airport with her. Do you ever see them together? Being slightly noisy haha,False,en,1,0,2021-03-02 23:02:53,1366886757980114948,"{'neg': 0.079, 'neu': 0.788, 'pos': 0.133, 'compound': 0.4792}","['weird', 'question', 'dude', 'blonde', 'dude', 'next', 'lili', 'looks', 'like', 'one', 'airport', 'ever', 'see', 'together', 'slightly', 'noisy', 'haha']", buzz   weird question my dude that blonde dude next to lili looks like the same one that was at the airport with her. do you ever see them together? being slightly noisy haha,0.03,0.00,0.97
"@slowburnsftw How could anyone interpret her asking if Jughead was home as her wanting to see him!! Like barchie or bughead aside, that makes no effin sense..",False,en,6,0,2021-03-02 23:01:43,1366886464236224512,"{'neg': 0.187, 'neu': 0.737, 'pos': 0.077, 'compound': -0.555}","['could', 'anyone', 'interpret', 'asking', 'jughead', 'home', 'wanting', 'see', 'like', 'barchie', 'bughead', 'aside', 'makes', 'effin', 'sense']"," how could anyone interpret her asking if jughead was home as her wanting to see him!! like barchie or bughead aside, that makes no effin sense..",0.04,0.00,0.96
"@barchie2021 Yeah I remember she gives insignificant things a lot of importance and then says Bughead and Varchie had great scenes, even though they just breathe the same air

I wouldn’t pay attention to her",False,en,0,0,2021-03-02 23:00:26,1366886142793154560,"{'neg': 0.096, 'neu': 0.682, 'pos': 0.222, 'compound': 0.7184}","['yeah', 'remember', 'gives', 'insignificant', 'things', 'lot', 'importance', 'says', 'bughead', 'varchie', 'great', 'scenes', 'even', 'though', 'breathe', 'air', 'pay', 'attention']"," yeah i remember she gives insignificant things a lot of importance and then says bughead and varchie had great scenes, even though they just breathe the same air

i wouldn’t pay attention to her",0.03,0.00,0.97
